album_id,song_id
142750,2501
226915,2502
597233,2503
281782,2504
619823,2505
25181,2506
601547,2507
5402,2508
295597,2509
223470,2510
601433,2511
695511,2512
288450,2513
738,2514
804421,2515
71603,2516
416731,2517
60049,2518
289903,2519
589751,2520
665465,2521
667952,2522
463667,2523
160073,2524
8350,2525
65522,2526
479326,2527
653224,2528
273611,2529
818031,2530
691789,2531
445750,2532
46737,2533
565698,2534
327022,2535
164824,2536
682287,2537
431568,2538
820141,2539
146606,2540
568312,2541
281698,2542
65220,2543
525940,2544
271181,2545
29212,2546
806960,2547
478734,2548
784479,2549
784742,2550
811230,2551
35166,2552
282227,2553
500158,2554
696953,2555
142365,2556
288001,2557
200559,2558
509704,2559
533837,2560
324688,2561
252341,2562
821357,2563
138186,2564
9039,2565
469438,2566
776252,2567
387111,2568
611707,2569
295705,2570
328398,2571
496370,2572
673306,2573
6988,2574
185630,2575
218123,2576
300401,2577
701679,2578
230458,2579
545281,2580
765828,2581
368970,2582
262115,2583
219520,2584
480803,2585
318926,2586
29379,2587
66964,2588
289872,2589
85340,2590
433281,2591
460964,2592
775675,2593
310479,2594
540308,2595
529117,2596
12682,2597
820141,2598
110337,2599
260566,2600
759082,2601
9859,2602
291851,2603
565418,2604
53053,2605
530926,2606
191051,2607
311115,2608
599659,2609
153286,2610
43673,2611
448416,2612
618373,2613
221617,2614
511932,2615
440196,2616
82932,2617
102367,2618
391883,2619
734270,2620
394826,2621
225900,2622
818326,2623
724393,2624
444570,2625
547954,2626
279564,2627
670472,2628
6891,2629
416727,2630
24504,2631
601830,2632
282923,2633
783246,2634
38784,2635
235138,2636
284474,2637
622216,2638
29249,2639
647745,2640
281698,2641
261700,2642
337538,2643
612611,2644
291636,2645
1798,2646
296889,2647
25024,2648
223721,2649
164326,2650
230740,2651
26166,2652
400732,2653
195297,2654
242839,2655
446325,2656
777967,2657
646640,2658
28253,2659
519413,2660
251622,2661
128937,2662
499719,2663
776019,2664
15269,2665
160733,2666
810202,2667
275489,2668
36831,2669
630373,2670
328432,2671
418092,2672
256070,2673
647577,2674
215830,2675
560017,2676
451199,2677
597320,2678
304844,2679
27646,2680
713560,2681
296721,2682
271471,2683
156224,2684
324747,2685
134156,2686
69802,2687
85226,2688
224149,2689
92235,2690
87591,2691
51852,2692
153350,2693
441002,2694
591012,2695
314018,2696
98008,2697
223368,2698
775673,2699
726761,2700
24411,2701
251149,2702
59411,2703
275798,2704
446676,2705
175508,2706
398646,2707
773670,2708
295599,2709
757773,2710
654064,2711
564694,2712
29466,2713
505430,2714
626791,2715
310929,2716
71408,2717
29258,2718
284620,2719
451472,2720
341869,2721
252213,2722
281000,2723
609492,2724
7801,2725
505440,2726
554752,2727
483980,2728
294879,2729
312343,2730
227369,2731
64739,2732
303109,2733
198441,2734
31324,2735
544622,2736
292189,2737
481841,2738
249472,2739
487396,2740
804889,2741
581881,2742
793116,2743
355995,2744
594703,2745
17220,2746
217092,2747
585414,2748
284195,2749
59744,2750
297944,2751
157882,2752
786584,2753
384801,2754
460183,2755
387596,2756
271042,2757
263504,2758
345367,2759
55888,2760
445244,2761
464778,2762
777566,2763
283653,2764
186311,2765
588642,2766
47326,2767
256249,2768
240472,2769
453776,2770
277594,2771
497348,2772
530863,2773
580619,2774
372988,2775
773851,2776
28325,2777
160060,2778
254896,2779
768012,2780
448416,2781
469688,2782
715113,2783
347138,2784
19601,2785
492999,2786
456141,2787
386702,2788
56247,2789
460878,2790
283059,2791
46254,2792
819293,2793
35114,2794
90459,2795
457510,2796
302144,2797
91292,2798
22455,2799
730040,2800
536637,2801
323348,2802
673251,2803
292859,2804
137257,2805
212957,2806
457741,2807
20903,2808
729249,2809
667653,2810
130922,2811
184947,2812
553563,2813
227650,2814
129766,2815
164547,2816
797645,2817
234939,2818
232781,2819
297093,2820
476351,2821
265858,2822
716926,2823
539324,2824
45795,2825
282456,2826
500861,2827
72154,2828
661435,2829
262341,2830
732290,2831
305233,2832
87526,2833
792923,2834
815189,2835
807759,2836
10630,2837
20683,2838
667269,2839
129857,2840
7133,2841
799238,2842
679623,2843
335936,2844
247408,2845
65479,2846
70128,2847
338275,2848
531454,2849
685053,2850
135400,2851
93215,2852
282042,2853
345919,2854
322080,2855
776175,2856
25815,2857
41745,2858
209378,2859
675524,2860
54401,2861
278874,2862
301421,2863
2346,2864
24889,2865
467076,2866
383776,2867
520471,2868
135559,2869
533342,2870
560992,2871
219548,2872
771190,2873
611118,2874
671968,2875
795387,2876
175378,2877
364794,2878
285461,2879
256018,2880
680594,2881
382955,2882
249609,2883
340376,2884
699416,2885
465307,2886
591012,2887
210460,2888
485654,2889
581662,2890
212771,2891
484159,2892
687141,2893
534612,2894
438662,2895
314137,2896
703020,2897
282795,2898
577071,2899
280206,2900
748788,2901
646375,2902
25824,2903
171954,2904
15589,2905
465292,2906
23891,2907
628337,2908
136011,2909
271036,2910
291814,2911
129267,2912
360290,2913
84105,2914
368977,2915
385499,2916
504344,2917
368978,2918
483799,2919
493062,2920
38608,2921
453576,2922
249470,2923
757775,2924
307775,2925
286522,2926
820316,2927
139004,2928
185946,2929
771282,2930
717271,2931
608786,2932
513770,2933
292141,2934
282332,2935
14562,2936
693024,2937
367540,2938
297314,2939
148624,2940
217188,2941
535936,2942
371942,2943
586935,2944
521581,2945
50904,2946
594703,2947
782028,2948
117464,2949
511256,2950
807812,2951
148757,2952
151089,2953
188828,2954
650736,2955
296020,2956
190811,2957
680579,2958
160628,2959
179771,2960
344464,2961
641820,2962
282376,2963
293769,2964
272276,2965
141960,2966
58509,2967
572339,2968
95064,2969
710826,2970
46614,2971
301582,2972
691789,2973
287297,2974
528436,2975
216819,2976
129998,2977
281210,2978
680783,2979
41813,2980
703840,2981
719534,2982
350902,2983
209798,2984
289937,2985
241310,2986
31659,2987
428202,2988
185858,2989
440190,2990
57315,2991
291038,2992
131371,2993
615137,2994
140423,2995
290794,2996
493663,2997
262387,2998
46067,2999
287133,3000
427098,3001
304402,3002
319809,3003
258482,3004
297058,3005
341842,3006
484765,3007
536869,3008
685888,3009
384306,3010
328332,3011
186892,3012
509185,3013
252603,3014
507008,3015
312271,3016
602067,3017
216702,3018
12891,3019
140375,3020
490351,3021
524019,3022
337167,3023
609807,3024
244917,3025
240167,3026
24441,3027
277871,3028
700385,3029
302580,3030
293515,3031
664980,3032
152362,3033
24684,3034
188177,3035
729628,3036
809096,3037
297130,3038
669331,3039
345122,3040
610729,3041
57342,3042
80491,3043
176375,3044
544416,3045
298933,3046
35171,3047
433810,3048
733984,3049
9152,3050
15742,3051
180508,3052
606234,3053
494850,3054
251930,3055
535950,3056
632797,3057
379530,3058
220091,3059
775941,3060
751480,3061
163007,3062
129223,3063
381886,3064
230918,3065
379463,3066
374501,3067
46027,3068
47201,3069
559989,3070
815863,3071
72248,3072
323457,3073
613834,3074
28908,3075
7086,3076
540474,3077
309045,3078
308121,3079
603118,3080
516619,3081
495819,3082
266834,3083
265630,3084
312153,3085
19265,3086
586935,3087
280669,3088
680659,3089
363525,3090
284600,3091
289147,3092
542948,3093
52353,3094
718975,3095
85094,3096
362872,3097
226330,3098
585824,3099
217642,3100
221445,3101
256978,3102
295597,3103
350855,3104
120715,3105
249198,3106
241483,3107
703840,3108
108,3109
252256,3110
471047,3111
36714,3112
260607,3113
217177,3114
165660,3115
229080,3116
596539,3117
777984,3118
43558,3119
658287,3120
741482,3121
299613,3122
36338,3123
233969,3124
162661,3125
614711,3126
609943,3127
292223,3128
278227,3129
445429,3130
242333,3131
133451,3132
29874,3133
29046,3134
735421,3135
261225,3136
470993,3137
53746,3138
300835,3139
615624,3140
278824,3141
548418,3142
511379,3143
157067,3144
300641,3145
175484,3146
37491,3147
598170,3148
29467,3149
211906,3150
177206,3151
434534,3152
459483,3153
578327,3154
185630,3155
266948,3156
702182,3157
531228,3158
144788,3159
153376,3160
239606,3161
628337,3162
725026,3163
813167,3164
705129,3165
371451,3166
284045,3167
22383,3168
519747,3169
68544,3170
80969,3171
770581,3172
47201,3173
308016,3174
27767,3175
300000,3176
38769,3177
777840,3178
263928,3179
536984,3180
460971,3181
485420,3182
718282,3183
767950,3184
429824,3185
213506,3186
209117,3187
709850,3188
209881,3189
460919,3190
757437,3191
74859,3192
423728,3193
131790,3194
581079,3195
64817,3196
609304,3197
150319,3198
584871,3199
384874,3200
280528,3201
270862,3202
284637,3203
622234,3204
295416,3205
464714,3206
162755,3207
190640,3208
585535,3209
374636,3210
817147,3211
333103,3212
491003,3213
578452,3214
627641,3215
615161,3216
663114,3217
26453,3218
233357,3219
186308,3220
145353,3221
803175,3222
644805,3223
299678,3224
688694,3225
559297,3226
764939,3227
588920,3228
776059,3229
237387,3230
299890,3231
200748,3232
404997,3233
256775,3234
637025,3235
544063,3236
285396,3237
212135,3238
160397,3239
624029,3240
300416,3241
524634,3242
470948,3243
253395,3244
225448,3245
759660,3246
445155,3247
453232,3248
705424,3249
496603,3250
401201,3251
630476,3252
538683,3253
739944,3254
811989,3255
704388,3256
92560,3257
568482,3258
323415,3259
144927,3260
777245,3261
635227,3262
511811,3263
128106,3264
374550,3265
146240,3266
174657,3267
282390,3268
644939,3269
176238,3270
342901,3271
283541,3272
192864,3273
422711,3274
244917,3275
378996,3276
667161,3277
623494,3278
66828,3279
234871,3280
763479,3281
575281,3282
303735,3283
285051,3284
110112,3285
177276,3286
611163,3287
443784,3288
270297,3289
314532,3290
785963,3291
375621,3292
238210,3293
92906,3294
715262,3295
443467,3296
326964,3297
46475,3298
72563,3299
680677,3300
378032,3301
119730,3302
597520,3303
543041,3304
630620,3305
518183,3306
762263,3307
423439,3308
591026,3309
27864,3310
702269,3311
246071,3312
592093,3313
646431,3314
53595,3315
473726,3316
87757,3317
263884,3318
98843,3319
739881,3320
620633,3321
609374,3322
71767,3323
662047,3324
803194,3325
315993,3326
382330,3327
15415,3328
739356,3329
140390,3330
346899,3331
1789,3332
313492,3333
402946,3334
289953,3335
288454,3336
130598,3337
798276,3338
468483,3339
343322,3340
449631,3341
283324,3342
558721,3343
342182,3344
336779,3345
7091,3346
65516,3347
166629,3348
599591,3349
787956,3350
22786,3351
135307,3352
505052,3353
331311,3354
45175,3355
286343,3356
356763,3357
623410,3358
378580,3359
21616,3360
315020,3361
666014,3362
140672,3363
113179,3364
555131,3365
673306,3366
353193,3367
71805,3368
665930,3369
267732,3370
658011,3371
290582,3372
584842,3373
555129,3374
769217,3375
238004,3376
46449,3377
702585,3378
524674,3379
720441,3380
246262,3381
33356,3382
539081,3383
8566,3384
788125,3385
228539,3386
556611,3387
493219,3388
12546,3389
765824,3390
23876,3391
152395,3392
282364,3393
488730,3394
188216,3395
557587,3396
674944,3397
603302,3398
725628,3399
295598,3400
266849,3401
357852,3402
79577,3403
248195,3404
128135,3405
78514,3406
804467,3407
639881,3408
195499,3409
368010,3410
709418,3411
239836,3412
391315,3413
452608,3414
726498,3415
239740,3416
157094,3417
626950,3418
144074,3419
800,3420
138239,3421
54072,3422
372663,3423
472566,3424
710695,3425
771844,3426
703170,3427
300546,3428
626944,3429
310764,3430
290686,3431
460993,3432
539472,3433
238883,3434
372337,3435
662509,3436
25086,3437
148156,3438
294868,3439
141876,3440
192891,3441
33480,3442
479468,3443
379460,3444
176769,3445
649320,3446
212218,3447
599957,3448
94602,3449
28279,3450
340299,3451
224258,3452
67219,3453
273658,3454
216084,3455
375400,3456
505433,3457
438975,3458
478335,3459
659225,3460
764876,3461
668413,3462
291702,3463
632755,3464
68507,3465
253582,3466
273668,3467
500856,3468
768012,3469
84,3470
664388,3471
164674,3472
43100,3473
123077,3474
627001,3475
377293,3476
139750,3477
685057,3478
739881,3479
22460,3480
33356,3481
270025,3482
568216,3483
648890,3484
7321,3485
669693,3486
279684,3487
314575,3488
13395,3489
110171,3490
106245,3491
409164,3492
33071,3493
133232,3494
582102,3495
668028,3496
29172,3497
777566,3498
92151,3499
114501,3500
205410,3501
66510,3502
373623,3503
283244,3504
275321,3505
143011,3506
152856,3507
540474,3508
797720,3509
803485,3510
118602,3511
135389,3512
135603,3513
243596,3514
332606,3515
819764,3516
132469,3517
521623,3518
206616,3519
598135,3520
37095,3521
670994,3522
343322,3523
17419,3524
285639,3525
98778,3526
553397,3527
494346,3528
249009,3529
137777,3530
72102,3531
279033,3532
295238,3533
110046,3534
509321,3535
320271,3536
543440,3537
185936,3538
247822,3539
582712,3540
592093,3541
255526,3542
130675,3543
662629,3544
337526,3545
216373,3546
84423,3547
250842,3548
635709,3549
487841,3550
27806,3551
542951,3552
281529,3553
241204,3554
289237,3555
14869,3556
109780,3557
245189,3558
115032,3559
338569,3560
779461,3561
599426,3562
23179,3563
256901,3564
608673,3565
667479,3566
771263,3567
442975,3568
542207,3569
585464,3570
813893,3571
15821,3572
490624,3573
237570,3574
279640,3575
26220,3576
174682,3577
202873,3578
286445,3579
436172,3580
562015,3581
284278,3582
513122,3583
292250,3584
250765,3585
768961,3586
13340,3587
662685,3588
713125,3589
468243,3590
283192,3591
667189,3592
208878,3593
310752,3594
146307,3595
212278,3596
1484,3597
256070,3598
506628,3599
265786,3600
47666,3601
46630,3602
600546,3603
506186,3604
225991,3605
443784,3606
8820,3607
34573,3608
470948,3609
273658,3610
527501,3611
823052,3612
109012,3613
717911,3614
301426,3615
156228,3616
41788,3617
146087,3618
555842,3619
214103,3620
15791,3621
555751,3622
346332,3623
496370,3624
526234,3625
714353,3626
53956,3627
506628,3628
192088,3629
359570,3630
431349,3631
292289,3632
675210,3633
1160,3634
666403,3635
88733,3636
531171,3637
1197,3638
481766,3639
111868,3640
767253,3641
80490,3642
233651,3643
148610,3644
303100,3645
673813,3646
283205,3647
337526,3648
120443,3649
26734,3650
393775,3651
55862,3652
86064,3653
479327,3654
648966,3655
176769,3656
27782,3657
628401,3658
447827,3659
483892,3660
705822,3661
230265,3662
34757,3663
556209,3664
299148,3665
662227,3666
33940,3667
210310,3668
337565,3669
57770,3670
102720,3671
344654,3672
138329,3673
280392,3674
815,3675
579914,3676
205356,3677
244041,3678
705129,3679
470932,3680
216494,3681
149708,3682
624360,3683
453478,3684
611763,3685
525924,3686
390092,3687
548422,3688
22465,3689
383455,3690
65452,3691
382369,3692
386073,3693
226559,3694
282390,3695
667208,3696
166718,3697
422324,3698
259754,3699
559001,3700
484720,3701
372601,3702
547009,3703
10147,3704
648825,3705
686183,3706
84421,3707
29467,3708
201649,3709
762448,3710
316046,3711
782647,3712
371527,3713
521002,3714
312331,3715
62348,3716
301587,3717
466626,3718
560455,3719
405251,3720
725532,3721
210302,3722
448018,3723
188189,3724
35114,3725
460246,3726
75091,3727
219138,3728
255383,3729
662089,3730
153947,3731
273745,3732
295117,3733
700475,3734
338275,3735
55215,3736
776208,3737
657176,3738
795486,3739
479604,3740
185809,3741
575781,3742
782602,3743
168061,3744
112605,3745
556943,3746
611966,3747
532011,3748
463600,3749
142324,3750
519476,3751
468698,3752
176415,3753
176894,3754
599144,3755
462412,3756
111988,3757
259464,3758
105765,3759
258981,3760
768457,3761
285407,3762
422255,3763
296950,3764
212126,3765
666515,3766
468985,3767
138191,3768
307773,3769
718975,3770
129747,3771
82532,3772
532679,3773
521128,3774
386704,3775
184355,3776
485654,3777
425865,3778
24773,3779
495734,3780
321478,3781
648890,3782
747034,3783
20907,3784
706684,3785
685601,3786
215115,3787
651071,3788
18642,3789
1036,3790
249389,3791
106026,3792
161816,3793
613031,3794
618828,3795
46544,3796
333759,3797
618203,3798
409865,3799
196469,3800
244041,3801
647281,3802
514842,3803
217778,3804
205382,3805
249389,3806
225136,3807
138019,3808
711637,3809
208424,3810
471671,3811
288111,3812
431228,3813
514111,3814
294998,3815
11076,3816
31528,3817
539725,3818
63580,3819
172323,3820
34384,3821
791240,3822
8504,3823
457877,3824
253908,3825
471184,3826
282891,3827
748702,3828
822236,3829
555120,3830
174698,3831
432366,3832
16369,3833
658758,3834
283993,3835
782426,3836
569858,3837
181407,3838
249287,3839
20032,3840
128135,3841
153947,3842
594473,3843
399217,3844
771701,3845
570420,3846
31744,3847
278800,3848
399641,3849
811461,3850
527141,3851
275330,3852
143958,3853
219898,3854
116947,3855
218508,3856
740437,3857
283805,3858
224632,3859
591018,3860
739767,3861
168502,3862
627341,3863
27646,3864
280475,3865
338510,3866
435561,3867
47538,3868
807242,3869
130585,3870
65640,3871
533692,3872
128106,3873
88747,3874
8801,3875
148124,3876
181787,3877
322647,3878
507008,3879
347282,3880
550937,3881
572305,3882
326817,3883
690713,3884
810160,3885
155097,3886
382330,3887
575124,3888
692284,3889
498256,3890
111300,3891
235960,3892
609844,3893
297992,3894
573734,3895
514801,3896
539483,3897
262311,3898
809840,3899
606388,3900
43558,3901
282150,3902
53673,3903
552624,3904
213985,3905
283677,3906
169203,3907
279664,3908
372530,3909
19113,3910
293908,3911
88553,3912
378998,3913
36072,3914
71800,3915
178550,3916
174759,3917
629720,3918
529902,3919
116557,3920
535776,3921
299496,3922
536869,3923
287287,3924
360241,3925
238129,3926
623902,3927
691749,3928
603824,3929
304007,3930
123603,3931
123657,3932
574947,3933
451479,3934
200634,3935
27698,3936
532154,3937
51330,3938
380099,3939
323429,3940
265378,3941
19068,3942
556508,3943
647577,3944
480726,3945
153103,3946
372628,3947
133549,3948
620764,3949
415431,3950
265386,3951
45989,3952
220624,3953
65878,3954
336115,3955
254896,3956
245174,3957
174664,3958
9017,3959
521272,3960
409506,3961
509729,3962
310781,3963
729776,3964
213506,3965
220705,3966
265616,3967
168715,3968
387350,3969
227369,3970
680973,3971
587606,3972
527870,3973
536785,3974
350855,3975
598764,3976
461300,3977
558050,3978
644515,3979
478734,3980
500850,3981
556611,3982
225016,3983
71277,3984
395976,3985
234374,3986
556764,3987
311333,3988
635374,3989
454271,3990
578397,3991
414142,3992
459038,3993
86177,3994
774167,3995
313245,3996
104883,3997
594661,3998
528854,3999
211454,4000
15520,4001
806430,4002
704331,4003
49859,4004
365859,4005
16061,4006
64571,4007
643394,4008
327658,4009
41905,4010
345588,4011
364644,4012
632939,4013
27384,4014
47319,4015
346689,4016
611206,4017
817337,4018
745790,4019
558775,4020
148126,4021
219487,4022
176428,4023
142964,4024
459483,4025
45348,4026
481650,4027
686954,4028
463078,4029
647761,4030
489080,4031
1792,4032
595434,4033
237206,4034
466072,4035
387111,4036
185131,4037
295599,4038
341262,4039
669259,4040
12585,4041
295587,4042
113735,4043
627198,4044
253037,4045
551105,4046
328393,4047
376787,4048
104875,4049
248144,4050
563784,4051
217700,4052
288730,4053
127851,4054
11549,4055
597395,4056
795012,4057
55526,4058
557613,4059
217540,4060
46559,4061
9552,4062
590908,4063
790920,4064
281142,4065
538761,4066
754719,4067
769640,4068
228390,4069
527416,4070
467254,4071
265153,4072
327461,4073
637060,4074
308335,4075
559845,4076
287223,4077
779906,4078
322341,4079
620935,4080
337773,4081
710761,4082
226623,4083
14329,4084
419238,4085
238284,4086
753939,4087
47668,4088
146411,4089
43847,4090
683433,4091
620941,4092
783213,4093
105575,4094
321603,4095
201582,4096
236601,4097
814747,4098
605794,4099
36444,4100
156787,4101
511363,4102
331313,4103
143822,4104
300907,4105
34605,4106
601112,4107
289164,4108
135226,4109
729053,4110
192744,4111
673515,4112
19068,4113
235358,4114
220244,4115
410068,4116
303750,4117
98433,4118
168108,4119
422785,4120
566599,4121
150501,4122
559294,4123
212982,4124
435984,4125
274438,4126
604232,4127
125275,4128
454438,4129
737285,4130
601526,4131
72485,4132
150976,4133
111874,4134
40837,4135
354006,4136
566021,4137
284567,4138
295306,4139
605380,4140
79225,4141
299837,4142
259608,4143
460246,4144
216163,4145
154278,4146
244041,4147
483488,4148
331432,4149
715572,4150
192886,4151
766158,4152
762361,4153
45266,4154
13862,4155
468536,4156
530201,4157
770835,4158
376903,4159
489422,4160
174705,4161
289142,4162
225360,4163
217680,4164
444039,4165
185858,4166
620110,4167
102054,4168
710248,4169
615813,4170
762404,4171
482410,4172
535298,4173
795650,4174
38957,4175
75231,4176
295151,4177
716004,4178
533823,4179
711053,4180
149770,4181
191415,4182
639392,4183
702379,4184
363525,4185
6953,4186
701935,4187
15646,4188
164964,4189
601969,4190
484128,4191
625445,4192
311155,4193
428531,4194
628406,4195
453925,4196
628402,4197
377443,4198
149923,4199
390110,4200
597081,4201
250481,4202
316,4203
478558,4204
294877,4205
795296,4206
729456,4207
810204,4208
589045,4209
249559,4210
227290,4211
460993,4212
585771,4213
233525,4214
536681,4215
247869,4216
496170,4217
480803,4218
290940,4219
816734,4220
295117,4221
240234,4222
110009,4223
374550,4224
821363,4225
670639,4226
293804,4227
1537,4228
38767,4229
245315,4230
27316,4231
123341,4232
52356,4233
358474,4234
570765,4235
281753,4236
345122,4237
123659,4238
115186,4239
209378,4240
129671,4241
43676,4242
698638,4243
667161,4244
16027,4245
180861,4246
179557,4247
207670,4248
579824,4249
53749,4250
602934,4251
391905,4252
294877,4253
369893,4254
234891,4255
414214,4256
368975,4257
27643,4258
689685,4259
81295,4260
25289,4261
121334,4262
531283,4263
41788,4264
284650,4265
414488,4266
271507,4267
501564,4268
495327,4269
385038,4270
462985,4271
372988,4272
20903,4273
105138,4274
580521,4275
105323,4276
129804,4277
665034,4278
686907,4279
46654,4280
809332,4281
760072,4282
103187,4283
573754,4284
609846,4285
315020,4286
176776,4287
536002,4288
690506,4289
195300,4290
175786,4291
374100,4292
570833,4293
681639,4294
22876,4295
244863,4296
459483,4297
263925,4298
85082,4299
140777,4300
392568,4301
471605,4302
246707,4303
307985,4304
197998,4305
348243,4306
691786,4307
594658,4308
517234,4309
489141,4310
87743,4311
711248,4312
539338,4313
239436,4314
60028,4315
644126,4316
448487,4317
789599,4318
281442,4319
741259,4320
618651,4321
708601,4322
691606,4323
622413,4324
86064,4325
608617,4326
712996,4327
517774,4328
370167,4329
254009,4330
704376,4331
575275,4332
582541,4333
130882,4334
188444,4335
12395,4336
298557,4337
626438,4338
207306,4339
290435,4340
336772,4341
776714,4342
357894,4343
310400,4344
631324,4345
24334,4346
51853,4347
295008,4348
547954,4349
417438,4350
277881,4351
281438,4352
276869,4353
127716,4354
370528,4355
53517,4356
154205,4357
537429,4358
87106,4359
318947,4360
41819,4361
642791,4362
2402,4363
270675,4364
350410,4365
2014,4366
112850,4367
725036,4368
205256,4369
364642,4370
527947,4371
217967,4372
14880,4373
505788,4374
756813,4375
435057,4376
754697,4377
2005,4378
93091,4379
148979,4380
603222,4381
713846,4382
759854,4383
739577,4384
294860,4385
32887,4386
602390,4387
368596,4388
68561,4389
152941,4390
818089,4391
264715,4392
316960,4393
8907,4394
315785,4395
465810,4396
172858,4397
210302,4398
595767,4399
179583,4400
598764,4401
237924,4402
608839,4403
45686,4404
617042,4405
275315,4406
163941,4407
531130,4408
792920,4409
245315,4410
610045,4411
268570,4412
257800,4413
251120,4414
40071,4415
569125,4416
186124,4417
34366,4418
191758,4419
357567,4420
554260,4421
79861,4422
216244,4423
149290,4424
420109,4425
23172,4426
406415,4427
104838,4428
292377,4429
21009,4430
91073,4431
555129,4432
280528,4433
547424,4434
343203,4435
762191,4436
307513,4437
611228,4438
120852,4439
57633,4440
21615,4441
8862,4442
10149,4443
8552,4444
123772,4445
342093,4446
166132,4447
58420,4448
490988,4449
378320,4450
489530,4451
265738,4452
681008,4453
288046,4454
307580,4455
773435,4456
672736,4457
395385,4458
123643,4459
509686,4460
8456,4461
307881,4462
239673,4463
756813,4464
477674,4465
225353,4466
226851,4467
365417,4468
246493,4469
191680,4470
2434,4471
131603,4472
154721,4473
765908,4474
286048,4475
312854,4476
283426,4477
37103,4478
611922,4479
38873,4480
693183,4481
732051,4482
605561,4483
584447,4484
142144,4485
340648,4486
603118,4487
613074,4488
37491,4489
53613,4490
28908,4491
146604,4492
307454,4493
85958,4494
16681,4495
164097,4496
275520,4497
27698,4498
600648,4499
692305,4500
197974,4501
818106,4502
305795,4503
798321,4504
384036,4505
479116,4506
22583,4507
37505,4508
358182,4509
340438,4510
66555,4511
307773,4512
774095,4513
45175,4514
28295,4515
307073,4516
538039,4517
23951,4518
65218,4519
17127,4520
254896,4521
12151,4522
238352,4523
506495,4524
652779,4525
535950,4526
819,4527
65428,4528
405866,4529
477767,4530
331330,4531
624882,4532
85163,4533
711692,4534
128106,4535
634063,4536
531645,4537
13924,4538
439748,4539
279413,4540
23447,4541
49911,4542
308407,4543
290135,4544
56996,4545
821487,4546
26872,4547
225152,4548
389872,4549
132223,4550
55366,4551
559962,4552
23951,4553
470927,4554
34581,4555
212730,4556
78918,4557
10168,4558
785343,4559
681230,4560
661537,4561
371428,4562
405866,4563
260850,4564
746212,4565
90438,4566
162827,4567
109829,4568
76788,4569
408899,4570
494990,4571
299596,4572
536279,4573
536704,4574
560484,4575
536763,4576
742306,4577
667488,4578
509971,4579
427915,4580
493286,4581
793501,4582
438034,4583
25833,4584
77594,4585
225873,4586
493298,4587
550727,4588
723375,4589
602352,4590
68573,4591
65647,4592
811461,4593
308216,4594
782958,4595
621409,4596
24753,4597
757389,4598
90459,4599
299148,4600
291300,4601
680370,4602
772759,4603
331290,4604
154511,4605
57320,4606
288466,4607
414941,4608
22096,4609
55369,4610
130032,4611
807538,4612
148169,4613
310700,4614
766573,4615
577071,4616
7982,4617
590928,4618
768012,4619
546652,4620
212755,4621
314271,4622
725665,4623
573257,4624
509835,4625
92527,4626
169883,4627
183004,4628
178577,4629
286982,4630
437123,4631
27630,4632
141904,4633
517989,4634
811311,4635
135027,4636
313625,4637
279091,4638
237206,4639
174629,4640
154721,4641
2022,4642
68507,4643
181270,4644
346205,4645
179898,4646
514720,4647
287297,4648
293877,4649
368962,4650
400022,4651
188216,4652
368975,4653
329936,4654
398259,4655
245079,4656
463600,4657
57641,4658
727876,4659
394257,4660
530333,4661
211944,4662
224617,4663
296781,4664
65479,4665
665471,4666
299156,4667
673803,4668
640908,4669
542091,4670
148146,4671
395388,4672
505308,4673
236595,4674
819713,4675
186364,4676
473068,4677
326830,4678
535176,4679
349295,4680
558296,4681
220156,4682
131071,4683
599821,4684
743937,4685
189558,4686
238761,4687
451714,4688
696379,4689
104645,4690
766240,4691
428212,4692
386704,4693
239559,4694
539621,4695
372352,4696
346368,4697
76211,4698
762519,4699
283150,4700
615115,4701
771302,4702
569858,4703
559913,4704
666401,4705
304243,4706
658032,4707
291237,4708
67489,4709
479986,4710
114665,4711
633245,4712
174867,4713
146299,4714
474283,4715
736184,4716
289558,4717
455699,4718
150034,4719
648379,4720
22383,4721
64186,4722
486373,4723
793443,4724
743070,4725
72447,4726
228846,4727
588642,4728
320409,4729
236727,4730
388992,4731
653213,4732
615353,4733
298752,4734
542173,4735
494459,4736
602053,4737
312392,4738
280787,4739
229718,4740
55322,4741
92970,4742
307441,4743
507592,4744
302022,4745
688578,4746
275602,4747
38375,4748
93092,4749
148341,4750
519735,4751
420080,4752
573639,4753
323446,4754
273881,4755
74767,4756
642912,4757
135485,4758
291718,4759
328334,4760
802033,4761
457892,4762
74894,4763
337100,4764
175508,4765
571514,4766
537383,4767
790603,4768
143221,4769
248865,4770
454569,4771
78341,4772
278972,4773
109,4774
777840,4775
730337,4776
413660,4777
186231,4778
203334,4779
280446,4780
16681,4781
474494,4782
62337,4783
813956,4784
711606,4785
505308,4786
573754,4787
1022,4788
130521,4789
236135,4790
326864,4791
385023,4792
32651,4793
211974,4794
714206,4795
300411,4796
466884,4797
509338,4798
272297,4799
446779,4800
129253,4801
281825,4802
219093,4803
601499,4804
802498,4805
63766,4806
414439,4807
263655,4808
105758,4809
715656,4810
293621,4811
284311,4812
564640,4813
518347,4814
349122,4815
522407,4816
279684,4817
803589,4818
391315,4819
257268,4820
21374,4821
377938,4822
670712,4823
519314,4824
253948,4825
291253,4826
223668,4827
25791,4828
280181,4829
24127,4830
345280,4831
773152,4832
356385,4833
