artist_id,album_id
ARMSL551187FB3F4B0,290001
ARL3VGT1187FB40E8E,346407
ARKKYQD11F4C83D170,192746
ARHWRBR119B8669309,709759
ARCT5P61187FB3D950,40409
ARMTXSP1187B990581,64358
AR5LE4K1187FB4C3BE,47633
ARH0Z131187B9B69E9,342581
ARB5S4L1187FB4AD20,154404
AR323JD1187FB483D0,162535
ARWLJLY1187B9AD881,225132
AR9OTFC11C8A415220,681151
ARDPTGD1187B9AD361,23102
ARTDQRC1187FB4EFD4,673805
AR8FMEN1187FB4A657,559955
ARXGICZ1187FB444DD,652690
ARGS67J1187FB3FC1A,495087
AROJ4RQ1187FB50102,170871
ARD7TVE1187B99BFB1,399933
ARUHYH21187B98BA89,358351
AREXX3T1187B989950,148791
ARXPPEY1187FB51DF4,280410
ARPNDSH1187B9B942F,509704
ARPTHEV123E29C17B3,758701
AR3USQW1187FB4A90D,524252
ARKQ6QN1187B9B016D,29172
ARUK0W21187B995456,225923
ARNR58F1187FB52FA9,593775
ARWGY6U1187B98B228,379427
ARYN2M61187B995BD6,343601
AR6IJJ41187B98C872,153196
AROI96Z1187B9A5304,199953
AREDCT51187B9A6DA6,153594
ARM4J201187B9B8B3B,705848
ARNLOIO11F4C841019,134775
ARYGSFW1187FB519B1,28754
ARKQN8X1187B99221C,8759
ARHKQGH1187B9A4DB4,428422
ARP72BU1187B99CD9A,546057
ARLQ5EV1187FB4491D,578298
ARJ5FD21187FB43F12,117351
AR25LGJ1187B9B2492,513118
ARGYHUI1187B9AC2A5,162141
ARWGY6U1187B98B228,435984
AR2WUJP1187B99364C,582786
AREBSCJ1241B9C7BDF,60417
ARRSNAA11F50C49717,470302
AR3TG3X1187FB4D577,505438
ARX9YIP1187B98A656,307454
ARDW74M1187B98DA34,116383
AR2H1J41187FB5C640,262630
AR243ZT1187B9A98D2,379517
ARFUSID1241B9C9462,476558
AR4MCB01187B98BF5C,555390
ARTHWIZ1187FB4258D,338983
AR0QL3J1187FB3748E,148254
AR0B8CT1187B9B2CF3,451334
ARDE7I31187FB43352,34483
ARYF20K1187B9B76BD,591018
ARMB95F1187B9B5B93,64782
ARGXXNS1187FB4BAA4,725703
AREUYDJ1187B9BA040,72104
AR2BBHS1187FB4AE06,280787
ARL62M311C8A4213F2,573824
AR7KA5V1187FB44E6B,758081
ARENLSD1241B9C71B9,225374
ART97VL1187FB3BD45,553504
ARWV4FQ11C8A42ABCE,809439
ARTYGL51187B98F9D3,618899
ARPH0O91187B99706D,15931
AR2O3B51187B98CD94,514111
AR1IY3B1187B98B384,441532
ARISHTQ1187FB3E6F0,132769
ARANIJI11F4C83EFD2,764874
ARO08R311C8A414C15,258331
ARI8GY11187B988DF4,237875
AREOGMA1187B9908EF,425551
AR2AGLK1187B9AAAD0,707594
AR41B9G1187B990D63,175301
AR6Y8JF1187B9BA1D5,384881
AR9OLFX1187B9A5762,120595
ARPAAPH1187FB3601B,104256
ARGY96L1187FB410ED,499741
AR9YI7H1187B9960E3,800719
ARVHJV91187B9B7C91,599643
ARGKWSI11F50C488CC,470932
AR8J63I119B8668504,212771
ARVD9M11187FB49291,208681
ARO4H5M1187FB4384D,585277
ARNSTES1187FB4FC9B,341095
AR6PMJQ1187B9B9655,713439
AR2XI6G1187B9AE7DA,762311
ARLNSD41187FB4D9A0,539413
AROGAPH1187B98CF9C,307644
ARYZ1NG1187FB3FD40,465192
ARJDMBO1187B9AD118,639385
AR2NJG71187FB5203E,216081
ARHINI31187B995C1D,700407
ARDCQM61187B9951CE,401488
ARELFAE1187FB40D0A,198380
ARMWXUE1187B9B9D3D,234738
ARD842G1187B997376,217966
ARDUJZJ1252CCFA253,629748
ARUG6DV1187B992475,604170
ARZCXO91187FB53708,277768
ARODBRG1187FB3FD99,275954
ARFLBJQ1187B9B928D,399772
AR7JPF81187B988D23,285607
ARL7K851187B99ACD2,278032
AR1W3MA1187B99E6D8,5395
AR7TTCH1187FB3F95C,768212
AR022JO1187B99587B,583392
ARBPRTL11F4C83CB05,258322
ARIQD5J1187B98D8DC,683903
AR3THYK1187B999F1F,55238
ARZRTZT124549A402A,164708
ARHXWB01187B9A205C,803126
AR6XZ861187FB4CECD,70646
ARTZMXB1187B990A55,625137
ARNSAEA1187B9B908E,366780
ARWVOHH1187FB5974B,95340
AR4MCB01187B98BF5C,553001
ARIQZ2V1187B98E546,37506
ARFAKQ01187B990163,225988
ARAEXD61187B9B7543,726379
ARP4QQS1187B998E46,506618
AROSI8L1187B9ACD43,35631
ARH1UTX1187FB50CAA,469537
ARFLHWV1187FB4E77F,663900
AROSI8L1187B9ACD43,109846
ARPMJGA11F4C83BDFE,218766
ARFCOGY1187FB454B4,572490
ARY1QJF1187B98EF3F,465807
ARN3O411187FB4D859,178620
ARRRVMG1187FB532AC,228272
AR9YS621187FB5AC07,608749
ARL1QL91187B994B08,201731
ARXB7B21187B98BEF0,536937
ARPOQKS1187B988FE2,364307
ARTPVDV1187B9A61F1,540479
AROG07L1187FB4C826,532527
AR06IFV1187B9977EC,243289
ARIWB161187B9AA1D5,316046
ARYT3BY1187B98C20E,473397
ARL5BEN1187B98E4D9,647213
ARPAAHK1187B9ABB00,267820
ARKON4P1187B98B291,64157
ARB78VW1187B98F81C,146308
ARXZP9T1187FB4565D,742306
ARO0QD41187FB3AB0A,292133
ARJXULI11F4C83C865,615129
AR65OLD1187FB5C103,571090
AR1DC0611A348EFB30,443355
AREWQSE1187B9AEC6C,600571
AR7KA5V1187FB44E6B,757780
ARBQ5TQ1187B992B8A,591200
ARQUMH41187B9AF699,43318
ARDUJZJ1252CCFA253,629748
ARGIABO1187FB4B3B5,390157
ARJA1841187FB3A029,110159
AR8RXRI1187FB4104B,22383
ART35UC1187FB4CC25,94459
ARSQDUN1187B98D7D7,47639
AR00LNI1187FB444A5,111881
AR7GUNF1187B990CCF,27051
ARQ6DNW1187FB4DF1D,238767
ARB4ZRM1187B993147,708849
ARL47TY11C8A416938,269267
ARMT23H1187B995083,24765
ARN03F71187FB4E3F4,363783
ART6QCS1187FB40CBD,509686
AR8W8DN1187FB35ED0,515081
ARPINYO12454A2E4AB,771319
ARIRBO11187FB4B219,386501
ARZL6CE1187FB3F264,106254
ART70HI1187B9A37BC,588884
ARMBTFC1187FB56343,518084
ARYCP7D1187B99516B,420605
AR4WS1U1187FB5B02E,580995
ARSK4D11187B9BA046,286317
ARBAUDK1187FB3BD7F,87904
AR035N21187FB3938E,264782
ARDPZFB1187B9A91C3,630612
ARBYBBY11F4C8458A8,466884
ARSPQ0H1187B999944,94166
AR26XQ61187FB36CF3,240016
ARB06Z71187B99049A,620764
AR1ZZOW1187B99BA84,630579
ARNEL2O1187FB4421A,161691
ARDI88R1187B98DAB2,94240
ARWPHDF1242077F0B8,702074
AR2W4T81187FB410A7,53164
AR3WMW01187B9921F7,475877
ARE8GLF1187FB52532,9153
AR3FOK11187FB3F4EE,761892
ARKEZNY1187B9B7F6C,281586
AROUOZZ1187B9ABE51,228300
AR2D0XK1187B98EC4A,719172
ARV38Z81187B98E608,629722
ARCRR5X1187FB3BD4A,277276
ARE2XN81187B98BB83,406997
ARLLUSZ1187B98ACDC,287223
ARZHXR61187FB3D065,569913
AR4UJ7O1187B994010,93181
ARNTTHK1187B98FF64,310877
ARW0Z9V1187B9A0699,26379
ARDK0551187FB5AC48,599320
AREW7CO1187B9A1B0D,571600
ARS4KT21187B9B9438,759590
AR35YUO1187B9AD83E,1593
ARUNHZF122988ED7DA,538806
ARDD1RC1187B9B52B4,735329
AREOREU1187B99AACD,529997
ARBFDJW1187B9AD27A,382118
AR8QHU51187B9A3341,545975
ARKKTIY11F4C845817,457846
ARJNOOU11F4C845A6A,462774
ARTL6FB1187FB4EAA7,347392
ARRH63Y1187FB47783,297735
AR78ZID1187B9B31ED,606097
ARRWQW61187FB5B301,286965
AREOREU1187B99AACD,529997
AROIHOI122988FEB8E,171941
ARAMIDF1187FB3D8D4,346208
AREE69X1187FB438D6,599859
ARY4N501187B9A5DE9,278003
AR2RVGR1187B9B3219,148743
ARGQANQ11F50C4769E,74608
ARNCOPS1187FB5A086,599236
ARVF2AD1187FB47580,242490
AR6BUYW1187B98E221,223624
ARKJKVO1187FB49D0A,777840
ARVGPOM1187FB55737,349100
ARPDVPJ1187B9ADBE9,418240
ARAZCWP129462A97F1,772499
ARWQGYW11F4C846BF2,257891
AR7AA2D1187B98B415,56789
AR72THZ1187B9974EF,27703
ARODP5P1187FB40142,461028
AR6892W1187B9AC71B,299
ARU2JAB1187FB50C72,185937
AR4WHYC1187B9896E7,280531
ARF2EHS1187B994F4E,280211
ARVKAWO11F50C47C9A,754127
ARIP54S1187FB53259,212126
ARO3XZQ1187FB39351,505423
ARM9QAE1187B9AF687,479958
AR7I3G21187B98B4A2,786180
ARTDBI61187FB48479,307287
ARFEU2G1187FB54B2F,450834
ARNLO5S1187B9B80CC,7049
ARHPPJK1187B9AC897,278726
ARWXJTT1187FB509FD,759579
ARB4ZRM1187B993147,734782
AR1DGSO1187FB59B15,227650
AR2PT4M1187FB55B1A,221684
ARJSGPI1241B9C8855,174801
ARQGYP71187FB44566,816250
ARDIKTV11F43A69FA4,203257
ARKFYS91187B98E58F,581894
AR32JLC1187B9946AF,780902
ARNNC731187FB55D14,165397
AR2BBHS1187FB4AE06,280787
ARXK4ZA1187B99753A,743937
ARX99U51187B991481,610224
ARB9WJ11187B98BF17,547284
ARIRD6J1187FB5A98C,203410
ARI3W3K1187FB49E6F,162230
ARI945I1187FB4CC22,225158
AR6UVLC1187B9B4D4C,23967
AR3OYPP1187B9952E3,38027
ARTTIRC12086C121DC,448201
AR7SVRP1187FB55875,196566
ARF2EHS1187B994F4E,429695
ARS8KBY1187FB4BC7E,120256
AR3U3G01187FB58BA7,67443
AR695PK1187B996E35,146604
ARLR9U31187B9A71AD,65428
AR126G61187B9B88A6,552858
ARDK87R1187B98D51C,302022
ARSDSMG1187B98CB59,563109
ARPB4TX1187B98DDEA,225440
ARXKXC71187B99AA0E,731981
AR1VCLT1187FB4C8AC,722155
ARW1DRV1187FB40261,418177
ARZMFXN11F50C476D0,725807
ARYQ8281187FB58C34,365859
AR9E43L1187FB566FA,337123
ARVJ0JK1187B98C9C0,341940
ARQ0BZY1187B99F093,92631
ARG3UX61187B9AC05A,207670
ARKJHKX1187FB5AEE5,481828
ARMWZF41187FB387F9,295070
ARIK8T31187B9A4D4F,321474
ARP06GY1187B98B0F0,600650
ARDQ9AP1187B9BA3F6,502757
AR2PNSZ1187B9AF0A4,742576
AR4GP451187FB3F2BB,154924
ARJ0FG21187B99F7C4,635170
ARVEJ9M1187FB4DC44,421962
AR5GLIU1187FB4638A,597112
AR6C8EJ1187FB3F473,150096
ARXFY0N11C8A423D05,330154
ARKA2YS1187B9A4060,803687
AR49A9P1187FB3BBBF,92091
ARRS5961187B99F9DE,514617
AR0JPOG1187FB37383,240644
ARVAE6W1187FB3CAF3,686954
ARXPPEY1187FB51DF4,76202
AR32JLC1187B9946AF,816522
ARSVRVA1187B99228A,360295
ARGBGC71187FB3DD0B,810158
AR1RMYB1187FB5A59E,292235
ARALUUG1187FB58696,43438
ARUKJUP12086C14589,295123
ARNNQ9E1187FB3C82F,463655
ARLTWXK1187FB5A3F8,60485
ARIR1PS1187B9AFFFA,562080
ARHTHC01187B9B6D2A,762407
ARK7ZPW1187B99C170,198389
AREW0021187B9AF8F9,786949
AR3O0021187B999BC8,515100
ARW1DZQ1187B9A18E0,304110
AR4W5GR1187FB51F7E,153075
AR11NP91187B9901B4,760855
ARGNGRI11E2835D567,286010
AR5ZJLK1187B9B3A8E,589057
ARSYHZ21187B99F5F5,90302
AR1ZKBE1187FB53629,622906
ARMIQRB12298900AFB,646868
AR8BMEQ1187B9B4214,639908
AR6J3X81187FB59A7B,278510
ARZS5VW1187FB567E8,1224
ARKON4P1187B98B291,64157
ARUTP601187FB388AC,468713
ARIKFQP1187B99A246,331557
ART97VL1187FB3BD45,315756
AR0WAW61187B98B7D7,463877
ARD2HR71187B99548F,411277
ARHDQMJ11F50C4F61E,451199
ART3O5Z1187B9AB043,395797
AR3KGPQ1187FB53C84,608959
ARWQ2DR1187B98FF28,142750
ARY6EBA1187B9AD525,226915
ARKL4LE1187B98FDBC,597233
AR4OHL91187B9B2EB9,281782
AR4JY8V1187B98A62F,619823
ARLYUP11187B98B92B,25181
ARPKATM1187B9B76E6,601547
ARN8YG41187B99A480,5402
ARGUACZ1187FB3F35C,295597
AR0B6VD1187B99C293,223470
AR2G8UI1187FB3F33C,601433
ARRVUWA1187B9A0FE2,695511
AR051KA1187B98B2FF,288450
ARODBRG1187FB3FD99,738
ARXFAOQ1187B9A3616,804421
ARK9TRQ1187B99C095,71603
AR4F94Q1187FB43432,416731
ARCF06I1187B995398,60049
AR5IHI31187B998618,289903
AR03BDP1187FB5B324,589751
ARA0YAE1187B9B1D16,665465
ARIIEQL1187FB5CE68,667952
AR202MX1187B9B0383,463667
ARQVLQJ1187B98F11F,160073
ARHTHC01187B9B6D2A,8350
ARVMFE61187B992463,65522
ARUKN9H1187B9B71C8,479326
AR8WHEJ1187B98CDCA,653224
AR6EVQA1187B9AA1DF,273611
ARHPBZT1269FCD0B57,818031
ARBKEA91187B98CE1F,691789
ARORDXJ122ECCBB264,445750
ARCYE581187B9A1482,46737
ARFLZK31187B9B0E15,565698
ARAN38V1187FB4C4EE,327022
ARCK6OL1187B99B25F,164824
ARRHZLW11E2835E799,682287
ARZXMYV1187FB5B99B,431568
AR7JAMC1187B98BCF3,820141
AROCBZZ11E2835D652,146606
ARD3ICK1187B9A56C9,568312
AR3JMC51187B9AE49D,281698
ARECPYG11C8A42B5BF,65220
AREVNGE11F50C49B9A,525940
ARLF0QY1187FB4FDCC,271181
ARW63KF1187B98AC48,29212
AR720OJ1187FB37F6C,806960
ARKEFM61187B9A8202,478734
ARWSMC91187B9AD369,784479
ARDPCCQ12802FDD564,784742
ARCDSI81187B989BAA,811230
ARRBF3M1187FB4D59F,35166
ARNDB1X1187B990AA0,282227
AR6RXJD1187B9B8B23,500158
ARRQWQW1187FB49844,696953
ARG719Z1187FB551FC,142365
AR05NQH1187B98E875,288001
ARS2KW51187B9B556E,200559
ARPNDSH1187B9B942F,509704
ARTH9041187FB43E1F,533837
ARFZNR41187B990AF7,324688
ARGC7FQ1187FB409CC,252341
ARDBJ5T1187FB4D5BA,821357
ARSE5NP1187B9B98AB,138186
ARWONOR1187FB3817C,9039
ART8BW81187B9AC33F,469438
ARNAIMI1187FB5733C,776252
ARAIABB1187B9AC6E2,387111
ARFWZZD1187FB561F9,611707
ART62WC1187FB47E80,295705
AR198711187B9AD09F,328398
AR7DFJP1187B992F13,496370
AR107SB1187B9A79F9,673306
ARU2JAB1187FB50C72,6988
ARN03F71187FB4E3F4,185630
ARE8GLF1187FB52532,218123
ARDG6IY1187B9AAE87,300401
AROW4VK1187B999DED,701679
ARZ3JUB1187B99A5AC,230458
AR7BMMV1187FB5B2D7,545281
AROVE3N1187FB44DAD,765828
ARYDFJA1241B9CBFF2,368970
ARBHPBX1187FB47102,262115
ARE2QID1187B98FA19,219520
AREBWEH1187B99EA9A,480803
ARD0FN11187B9B25CD,318926
ARC0NOU1187B9AA91D,29379
AR5O6W51187FB46984,66964
ARZVEF91187B9AC770,289872
ARPPTNG11F50C482A3,85340
AR9YV621187B99373E,433281
ARI4RPW1187B9B862D,460964
AR9788H1187B9A05D1,775675
ARNZ70R1187B9A4824,310479
ARI648V1187B9B5379,540308
ARYXGST1187B991071,529117
AR039B11187B9B30D0,12682
AR7JAMC1187B98BCF3,820141
AR1SFKQ1187B98AF13,110337
ARRZFUG1187B98AD42,260566
ARNXNH81187FB52EB5,759082
ARKSZW81187B9B695D,9859
AR4FVK41187FB4BC83,291851
ARB78VW1187B98F81C,565418
ARMPRI31187FB4F7D9,53053
ARZU9NI1187B9AEE08,530926
ARDD5NR1187B9B61F9,191051
ARALEAC1187B9902A8,311115
ARUT16P1187FB532A4,599659
ARNARI81187FB3C9A7,153286
ARNUFGE1187B9B7881,43673
ARRBINW1187B98AE6D,448416
AR4MCB01187B98BF5C,618373
ARZQSNO1187FB5BBAB,221617
ARKRRTF1187B9984DA,511932
ARPBKZF1187B996BD7,440196
ARHFEBO11F50C4825A,82932
AR681HS1187FB5BBFE,102367
ARUWB5W1187B98D7A1,391883
ARPNY981187B9ACB75,734270
ARFW0QN11C8A4216B7,394826
ART4QZC1187FB51612,225900
AR5K75Y1187B9B5F7E,818326
ARLZYDV11C8A4226B0,724393
ARLJIGA122C849866D,444570
ARMRQF21187FB54D89,547954
ARP7AOI1187FB518B4,279564
ARNBV1X1187B996249,670472
ARTDBI61187FB48479,6891
ARPNY981187B9ACB75,416727
ARQC4R31187B9A0D88,24504
ARHD3RX1187FB3A7DA,601830
ARO0QD41187FB3AB0A,282923
ARAZCWP129462A97F1,783246
AR658OS1187FB5C451,38784
AR0XSOO1187B9B9E88,235138
ARJDUON1187B989F69,284474
ARXPE571187FB4AFD0,622216
AR2O3B51187B98CD94,29249
ARGE4J31187B9B41EE,647745
AR3JMC51187B9AE49D,281698
AR8WHID1187FB549B1,261700
ARORFTD1187B99F7D4,337538
ARDQO721187FB3C6D9,612611
ARM0RY81187B9AF248,291636
ARE2XN81187B98BB83,1798
ARHY20W1187B9B8262,296889
AR4BDNG1187FB44870,25024
ARW644S1187B9B4924,223721
AR18VAV1187B9AEC0C,164326
ARWJEOP1187B996538,230740
ARYG6CU1187FB3852B,26166
ARMBTFC1187FB56343,400732
AROQWIB11F4C83E5DC,195297
ARKZXSQ1187B9AC9F3,242839
ARGDLJR1187B98D048,446325
AR6RG8J1187B9A815C,777967
ARY97R61187B9AF262,646640
ARYML1P1187B9AF39B,28253
ARGE4J31187B9B41EE,519413
ARR575U1187B98FB97,251622
ARK0VFZ1187FB4309B,128937
ARV38Z81187B98E608,499719
ARVNDLR1187B99CA1B,776019
ARKU3Z61187FB51DCA,15269
ARKO7AO1187FB5664B,160733
ARGBGC71187FB3DD0B,810202
ARBB58Y1187B9B621B,275489
AR1PCLK1187FB5BBFF,36831
ARYI8NC1187B994FE9,630373
AR0WCZW1187B99F592,328432
ARRH63Y1187FB47783,418092
ARNHTNJ11ECC836DAF,256070
ARPYBWQ1187B989C0D,647577
ARBKMHZ11F4C843491,215830
ARQFKVO1187B9B1777,560017
ARHDQMJ11F50C4F61E,451199
AR7OCK81187B98D1F1,597320
AR6J3X81187FB59A7B,304844
AR4R0741187FB39AF2,27646
ARE08BN1187B98FCA3,713560
ARLNSD41187FB4D9A0,296721
ARB8H82119B34032E1,271471
ARKYI5T1187B99334F,156224
ARRR4Y81187FB524CE,324747
ARLFUII1187FB565E5,134156
ARHK7A51187FB411D8,69802
AR1NRA91187FB404C3,85226
ARVEJ9M1187FB4DC44,224149
ARHKOPH11F919A768B,92235
ARDBFT21187B98E524,87591
ARTJ9GZ1187B9B46DE,51852
ARUUXNF1187B98FB36,153350
AR9UPVA1187FB51260,441002
ARYF20K1187B9B76BD,591012
ARUW6HS1187FB3F028,314018
ARLI9NJ1187B9911FB,98008
ARMQHX71187B9890D3,223368
ARKQN8X1187B99221C,775673
ARDUBUY12086C1464B,726761
ARY1VGA1187FB5A39E,24411
AR0JEOI1187B98B918,251149
ARE8GLF1187FB52532,59411
ARSZIBW1187B994053,275798
ARNV7U61187FB54DCB,446676
ARPK1CM1187B9B6B9C,175508
ARC0MTS1187FB44C21,398646
ARVWNTI1269FB34C59,773670
ARZVTZN1187FB579D4,295599
AR7KA5V1187FB44E6B,757773
ARRESZG1187B9A3FBF,654064
ARLYPKH1241B9C7185,564694
ARKFYS91187B98E58F,29466
ARO6WZY1187FB3A86E,505430
ARPUEAL1187FB57814,626791
ARXZIHJ1187B9A4ED9,310929
AR25LGJ1187B9B2492,71408
ARHTRR71187B98F305,29258
ARCBYJW1187FB51FD8,284620
AREB22L1187B9A4BCE,451472
ARQILMW1187B9890DA,341869
ARFJXTS11F4C83E24E,252213
AROIHOI122988FEB8E,281000
ARYLG3I119B8668696,609492
ARHRY5S1187B99B96F,7801
AR4C7UZ1187B9AB278,505440
ARYLQVR11F50C4EFC2,554752
ARE17W51187FB5381B,483980
AR3MSAN1187B98F06B,294879
ARXPPEY1187FB51DF4,312343
ARNEL2O1187FB4421A,227369
ARW4ZCO1187B9B22D3,64739
ARZVTZN1187FB579D4,303109
AR35YUO1187B9AD83E,198441
ARSNTX51187B989CA2,31324
AR4TLW81187B99683D,544622
ARZVEF91187B9AC770,292189
ARD6L7O1187B995ADA,481841
ARD7TVE1187B99BFB1,249472
ARP5MSK1187B99A54C,487396
ARZLCTV1241B9C4D46,804889
ARUGX5X1187FB468C4,581881
ARIMJFK1187FB4ED3E,793116
ARZAHDN1187B9B4BED,355995
ARQXAGC12472CE2BBD,594703
AR3793X1187FB50CB3,17220
ARBD4QW1187FB42153,217092
AR02IU11187FB513F2,585414
ARIH5GU1187FB4C958,284195
AROUOZZ1187B9ABE51,59744
ARUTEVU1187B9ACAF9,297944
ARB5S4L1187FB4AD20,157882
ARLUF1T1187FB3603B,786584
AR7MNIX1187B9A2A68,384801
AR4GAFY1187B9B639D,460183
ARY4M3J1187B9AC94C,387596
ARD7U0O1187FB5531A,271042
ARBD4QW1187FB42153,263504
ARDPFGP1187B98A58A,345367
ARZ39UI1187B989289,55888
ARA7LD41187FB4DC0C,445244
AR681HS1187FB5BBFE,464778
ARH0ZIQ1187B99EC94,777566
ARSPUHE1187B99DB8A,283653
ARIXGOC1187FB54F4B,186311
ARPRQSD12086C16679,588642
ARQQP3Z1187FB5707B,47326
ARY0W1O1187FB5B8C0,256249
ARW1BRR1187B996332,240472
ARW6LIW1187B9966CD,453776
ARVUN5F1187FB4CCC7,277594
ARLV8S31187B988B71,497348
ARG37DA1187B9A47FF,530863
AR1DLF21187FB3CBF0,580619
ARANDRM1187B98B446,372988
ARU2JAB1187FB50C72,773851
ARRT66G1187FB3DDF9,28325
AR6QQY41187B990574,160060
ARZ78EG1187FB4638E,254896
ARW1WST1187FB384DA,768012
ARRBINW1187B98AE6D,448416
ARUDY181187B9B5F49,469688
AR0WGXC1187B9AAC99,715113
ARSE5NP1187B9B98AB,347138
AR2J2WF1187FB46271,19601
ARK2G5U1187FB46B34,492999
ARGNQED1241B9C4237,456141
AR6W9T51187B9A8B8E,386702
ARQVLQJ1187B98F11F,56247
AR4IFI31187FB3A953,460878
ARMH10M1187FB4184F,283059
ARZQPE11187FB40939,46254
ARYZV2X1187B997BE7,819293
ARF1E421187B9AF8C4,35114
ARBXODO1241B9C6C6F,90459
AR1F3IJ1187B9980B4,457510
ARLAEJO1187B98DB85,302144
ARKJVHY11E2835E76B,91292
AREB22L1187B9A4BCE,22455
ARIYFYD1187FB3F0E5,730040
AREKZKE11F50C4A7D8,536637
ARW2DG51187B9A170F,323348
AR107SB1187B9A79F9,673251
ARQKXX41187FB4EB0E,292859
ARQDYV0119B866800F,137257
ARMT23H1187B995083,212957
ARHUEFT1187B989694,457741
ARZXTEY1187B9997A7,20903
ARIFOQ6119B866970E,729249
ARPBNLO1187FB3D52F,667653
ARWA6NT1187FB3F15C,130922
AR1XVTM1187B996D57,184947
AR7GOK91187FB455F5,553563
AR1DGSO1187FB59B15,227650
AR76YOD1187FB46B24,129766
AREEUJE1241B9C773F,164547
ARCCK7B1187B994F9D,797645
ARCCRTI11F4C845308,234939
ARLMRES11F4C83E1E1,232781
ARXPDRB1187B9AD0B1,297093
AR4W2E01187FB416AC,476351
AR8EDG51187FB41A08,265858
ARUBDNK11F50C4F28B,716926
AR8LD3R1187FB4D08F,539324
ARJ9DSA1187B990E00,45795
ARBFDJW1187B9AD27A,282456
ARO0R521187B98A2D1,500861
ARHTRR71187B98F305,72154
ARNNM56119B86686EA,661435
ARTPGR61187B98B0F6,262341
ARNBV1X1187B996249,732290
ARW1DRV1187FB40261,305233
AR77B521187FB4CC70,87526
AR050VJ1187B9B13A7,792923
AR7TTS41187B9B42D3,815189
ARDXGVT124207832C0,807759
ARWD3OC1187FB3A666,10630
ARDNS031187B9924F0,20683
AR2O84Q1187FB5BF74,667269
ARLZLMN1187B9AD1CB,129857
ARNLO5S1187B9B80CC,7133
AR1Q25M1187B9B0D73,799238
AR37ILI1187B98E27B,679623
AR7V3VQ1187B9A08AA,335936
ARIKE5O1187B997E73,247408
ARHBWOZ1187FB3FD53,65479
AR6Z6BW1187B9ACD69,70128
AR2OPWW1187B9A5057,338275
ARH4N0N1187FB3E1F1,531454
ARNLE621187B98ECB5,685053
ARDF8K01187FB37200,135400
AR15YLD1187FB3D4DD,93215
ARNDB1X1187B990AA0,282042
ARQQP3Z1187FB5707B,345919
AR9DO2O1187FB53637,322080
AROJAG11187B9B71A3,776175
AREMPZY1187B9B8FF3,25815
AR3Q48J1187FB55278,41745
AR6L0X71187FB49709,209378
ARZAHDN1187B9B4BED,675524
ARN4MQP1187FB40F7D,54401
AR7G5I41187FB4CE6C,278874
ARH5AAF1187B991D23,301421
ARZTSYB1187FB54987,2346
AR0WM6W1187FB46730,24889
ARVML4B1187FB52324,467076
ARR7YYN1187FB5C015,383776
ARDL03L1187B997FBE,520471
ARQGNEN1187FB4494C,135559
ARHTV1S1187FB547F8,533342
ARIGY9P1187B9B6428,560992
AR2CM6U1187B999EB7,219548
ARDTECS1187FB538C0,771190
ARPDVPJ1187B9ADBE9,611118
ARUZILO1257509E8E1,671968
AR0DSOO1187B9B855E,795387
AROPZYT11F4C83EFFA,175378
ARJPUZC1187B99A8F6,364794
AR1DR0E1187FB48F61,285461
ARA2ZTN1187B98E3ED,256018
ARCDLDD11F33E000A4,680594
ARBFDJW1187B9AD27A,382955
ARR575U1187B98FB97,249609
AROCBZZ11E2835D652,340376
ARC5Q0L1187B98D463,699416
ARUEYGC1187FB3D94B,465307
ARYF20K1187B9B76BD,591012
ARV21JS1187B99E516,210460
ARH9GD41187FB37E0F,485654
ARGXJRQ1241B9C5FDE,581662
AR8J63I119B8668504,212771
ARCCRTI11F4C845308,484159
AR1JGQT1187FB56878,687141
ARQ30G91187B9B8C12,534612
ARPTC8L119B340323E,438662
ARNNHLN1187FB42912,314137
AR7358P1187B9B6880,703020
ARZBYDY1187FB46DD7,282795
ARWBAI21187B991E2E,577071
AR65K7A1187FB4DAA4,280206
AR4QYVC1187B99985B,748788
ARK6JC91187B9B4B2D,646375
ARD0S291187B9B7BF5,25824
ARUUP4L1187B9B72EB,171954
ARTDQRC1187FB4EFD4,15589
ARVUN5F1187FB4CCC7,465292
ARJTX7M1187FB4CED3,23891
ARJJKAA1187B9ADAF1,628337
ARDC3571187B9988E1,136011
AR1X2H01187B98CCF2,271036
ARAUQAL1187FB5B374,291814
AR65OLD1187FB5C103,129267
ARZJ4MI1187B9AF5AF,360290
ARTO9UO1187B9B2D47,84105
ARYDFJA1241B9CBFF2,368977
ARI6CSW1187B9AF09A,385499
ARCNOK81187B98CA3F,504344
ARYDFJA1241B9CBFF2,368978
ARBXBQR1187FB56FA5,483799
AR65K7A1187FB4DAA4,493062
ARCLJQZ11E2835CE37,38608
ARYBUAO1187FB3F4EB,453576
AR2FJV21187B98EBE3,249470
AR7KA5V1187FB44E6B,757775
AROGWRA122988FEE45,307775
AROBQ0B1187FB404F6,286522
ARAUFKZ1242077FBD1,820316
ARY7ERS1187B9903AE,139004
ARYJ6RP1187B9B3827,185946
ARPINYO12454A2E4AB,771282
AR1PRQ21187FB3B481,717271
ARZFRQM1187B9A9772,608786
ARQIAEA1187FB4F9F9,513770
ARNZ70R1187B9A4824,292141
AROY6XW1187B991121,282332
ARJ2PMY1187FB5B563,14562
ARJB9TE1187FB3A9F8,693024
ARW70HR1187B9A358C,367540
AR0OTEX1187FB3600D,297314
