artist_id,artist_name,artist_familiarity,artist_hotttnesss
ARZWBH21187B99ACE1,G������������,0.059626097,0
ARAMCAZ1187B9AB6F5,Afrob feat. Sarah,0.622383754,0.368196028
ARNSTES1187FB4FC9B,Shinehead,0.5291028,0.411364132
AR1GYND1187B9A9CD3,Diesel Boy,0.567814264,0.376688631
ARTH9041187FB43E1F,Eminem,0.871010615,0.804830428
ARJ8ZIQ1187FB3FB5A,Milo,0.502609986,0.41851217
ARVLIVA1187B991590,Zeca Baleiro,0.610713219,0.425126208
AR05OJD1187B9B99A6,Ol' Dirty Bastard,0.694098145,0.467552021
AR06USW1187FB4EACA,The Lord Weird Slough Feg,0.507016081,0.421388265
AR21JFF1187B9A5CBA,Six Brown Brothers,0.321448433,0
ARWHWYH1241B9CCA16,Mario Garcia,0.439362957,0.273923339
ARPN0NC1187B991591,Eddie Jones,0.440042445,0.319119602
ARGEZ5E1187FB56F38,Audio Adrenaline,0.687478318,0.516234384
ARRW6DJ1187FB50A67,Pacha Massive,0.590818773,0.420945486
ARXR32B1187FB57099,Gob,0.651045661,0.401723686
AR0NS5Z1187B99AF79,Zuma,0.528197686,0.334555146
ARCBZHP11F4C83D8B2,Nick Conolly,0.024808158,0
ARJPRV411A348EFE4B,Rupa & the April Fishes,0.568428704,0.37986811
ARZS5VW1187FB567E8,William Orbit,0.674970293,0.424953084
ARNEJAG1187FB41600,Vitamin C,0.680332846,0.397803707
ARUKN9H1187B9B71C8,The Black Crowes,0.797420741,0.536400011
ARRT66G1187FB3DDF9,Freddie King,0.609636698,0.382593001
ARDDWUI1187FB379F7,Amoral,0.61828473,0.414275682
AROY6XW1187B991121,Steve Vai,0.645720023,0.543954417
ARMSL551187FB3F4B0,K's Choice,0.640757317,0.451219237
ARXPE571187FB4AFD0,Rickie Lee Jones,0.670615396,0.503151606
ARK9TRQ1187B99C095,Nine Inch Nails,0.905776889,0.598458501
ARBFDJW1187B9AD27A,The Fabulous Thunderbirds,0.623154284,0.429353515
AR7WGYZ1187FB3CAB0,Wang Chung,0.606611264,0.441366585
ARPFKK81187B99878D,Tex Williams,0.425883322,0.313647771
AR6XPWV1187B9ADAEB,Foo Fighters,0.839275393,0.550762085
ARXDQJB1187FB57154,Faithless,0.813013089,0.548533655
ARQC4R31187B9A0D88,Jo Privat,0.391454064,0.32085013
ARFQ3191187B98AD2E,Marion Harris,0.437387028,0.325717803
AROVSYC119B3403921,Gus Viseur,0.429349278,0.277789967
AROUOZZ1187B9ABE51,Willie Bobo,0.588827101,0.379671125
AROSI8L1187B9ACD43,Ice Cube,0.838816274,0.557755675
ARWPYQI1187FB4D55A,Rick Astley,0.754917645,0.507464243
ARWA8AH1187FB3FC84,Hot Chip,0.852638932,0.535763158
ARPMJGA11F4C83BDFE,US Coast Guard Band,0.338383263,0.277753672
AR7KQQ91187B98ED7A,Lollipop Lust Kill,0.575646718,0.384079784
ARBXBQR1187FB56FA5,Bill Douglas,0.489537502,0.343389815
ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,0.774037142,0.521726648
ARLV8S31187B988B71,Georges Brassens,0.633408899,0.394289662
ARFONSP11F50C4D175,Michael Bloomfield,0.49399508,0.372179878
ARJ5DZC1187B99FBDA,Chariots,0.499955343,0.322814384
ARGBR4I1187B99D073,Mudhoney,0.672680593,0.476389109
ARDV4XV1187FB5A3F4,Apache Indian,0.56335349,0.36096096
AR8WVQY1187FB3FA10,J. Karjalainen & Mustat Lasit,0.499157418,0.371449825
ARV69FI1187B9AA14F,Kari Tapio,0.475755733,0.278425516
AR4NREB1187B9AEDAC,Mink DeVille,0.546460288,0.367869339
ARFZSPU1187B9B5BA9,John Frizzell,0.432839367,0.366905853
AR9E43L1187FB566FA,Steve Chou,0.422887557,0.296248811
ARTCO131187B9B9ADB,Bob Carlisle,0.563583586,0.388527293
ARZPDMU12086C15872,Cantara,0.038867537,0
ARO3SS31187FB3729C,GWAR,0.687023631,0.475085634
AR1N6N61187FB4E25E,Mongo Santamaria,0.540037749,0.360053307
ARPPURC1187B990FB7,Bert Kaempfert And His Orchestra,0.386291901,0.367639871
ARYWZLP1187FB4F7D3,Vincenzo Bellini,0.508220711,0.376014493
ARGIABO1187FB4B3B5,Ronnie Milsap,0.63259242,0.497690507
ARQGYP71187FB44566,Jimmy Wakely,0.39413854,0.291539727
ARM86R71187FB4CBB4,Christian Quast,0.489318162,0.251165925
AR8ZTV41187FB3F311,James Scott Skinner,0.247485184,0
AREEJJK1187FB56DC7,Evolution,0.596210958,0.422846033
AR1AIC51187B98C03F,Theodor Zox,0.486766782,0.336106342
AR8YV0M1187B99F3E8,Mix Mob,0.525491918,0.333538924
ARQZY2A1187B9B7604,Erja Lyytinen,0.5069025,0.348736698
ARQRQRA12131B4B5A8,Cake,0.794331284,0.650665868
AR7GUNF1187B990CCF,Between The Buried And Me,0.840590438,0.546545162
AR189B91187B9B8D9C,Gustavo Cerati,0.694983409,0.429780286
ARRPFCU1187FB5402E,Oldelaf et Monsieur D,0.360521012,0.279976025
ARETCTY1187FB4C033,LORE,0.510794577,0.394127577
AR8ZQ9T1187FB56FE5,Goldfinger,0.729149441,0.522277897
ARP6RUO1187FB3F1CF,The Embarrassment,0.481163683,0.362371721
ARF1FZV1187B98C928,Tiny Bradshaw,0.40309526,0.301772342
ARD7U0O1187FB5531A,Andr������������,0.360729206,0.267124867
AR2P71H1187B9B8C00,Kool Savas,0.603382768,0.449423635
ARFF1MH1187B999687,Latif,0.646277331,0.344813625
ARXPE571187FB4AFD0,Rickie Lee Jones,0.670615396,0.503151606
AR243ZT1187B9A98D2,Otis Spann,0.534464352,0.368689373
ARM0RY81187B9AF248,Jerry Goldsmith,0.650726924,0.423825663
ARDKBQO1242077E25E,Matteo Bonfanti e i maledetti,0.454113719,0
ARBY23A1187B9A82E4,Naseebo Lal,0.363475535,0
ARAIABB1187B9AC6E2,Seal,0.567313224,0.580013183
ARYKCQI1187FB3B18F,Tesla,0.707199764,0.51346329
ARHBWOZ1187FB3FD53,Utopia,0.543936552,0.430300279
AROGAPH1187B98CF9C,B�������,0.609294155,0.373060493
ARE08BN1187B98FCA3,Der Plan,0.496224085,0.347249717
ARDGB6U1187FB3AD07,Eurythmics,0.75100762,0.523699078
AR6W9T51187B9A8B8E,Maurice Larcange,0.360241801,0.279642625
AR65K7A1187FB4DAA4,Beyonc��,0.889460725,0.612067268
AR8PL5L1187FB37A10,A Perfect Murder,0.607919978,0.398727123
ARI648V1187B9B5379,Michael Stanley Band,0.44276965,0.294986617
AR0N0DX1187FB41327,Talvin Singh,0.637181284,0.449139951
AR323JD1187FB483D0,Solomon,0.629732489,0.341265841
ARKHMZB1187B998670,Curtis,0.644693319,0.255941316
ARGRMG41187B99AB1E,Toby Emerson,0.573268061,0.407189856
AR3Q86S1187B9ADDCF,Deep Forest,0.695421645,0.455537722
AR576O51187B990C30,Tampa Red,0.507796885,0.354602926
ARCP94M1187B9B0F56,Every Time I Die,0.842423318,0.56485575
ARJ7VKJ1187B98BA4B,Lifer,0.49145852,0.381044109
AR7Y6JX1187FB4D9B3,Bad Brains,0.726298027,0.555414576
ARBIXZL12086C11573,The Dee Jays,0.337736072,0.197089101
ARDIP5S1187FB57056,Diamond D,0.605762456,0.385425325
ARNVCZC1187B9934F5,Corona,0.60464469,0.398862597
AR8V1WA1187B9AD9E9,The White Stripes,0.878811343,0.653897217
ARGFOAI1269FB3852B,2Fresh,0.204725766,0.257075915
ARK3KQ41187B9A64F0,Ndala Kasheba,0.283933225,0
ARPEJMN11F4C84080E,New Roanoke Jug Band,0.418381812,0.320789935
ARY1K701187B9A43A9,Joe McBride,0.492440728,0.338946969
ARC28SN1187B989049,Greater Vision,0.476968971,0.358285252
AR5BLB01187FB57E99,Headliners,0.530631077,0.326235946
ART5IUL1187B9B0143,Lady Saw,0.680620248,0.440326073
ARYECDK1187FB45587,The Stranglers,0.719313234,0.472748273
ARHDHOX122988F500E,Hot Club Of Detroit,0.475457701,0.309139497
AROBHK51187B9AD82B,Funeral For A Friend,0.851073009,0.590449277
AR0JPOG1187FB37383,Lyrics Born,0.577158124,0.512197243
ARF84A41187B9A34E7,Rancid,0.850728266,0.542054631
ARAKARO1187B9A1EB6,George Michael,0.803105473,0.5457307
ARVJSJY1250940FA2B,Tulipunaruusut,0.308753634,0.207285953
AR32ETX1187B9A792F,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,0.585514007,0.364914035
ARX14WH1187FB50649,Babe Ruth,0.545165441,0.348630142
ARGIABO1187FB4B3B5,Ronnie Milsap,0.63259242,0.497690507
ARYKXSD1187B9A4DAD,David Hudson,0.480062114,0.330212699
ARNZ70R1187B9A4824,Joe Satriani,0.705876402,0.62220896
AR8ZQ9T1187FB56FE5,Goldfinger,0.729149441,0.522277897
ARA82JG1187FB36131,Charlie Haden & Chris Anderson,0.618296844,0.375374819
ARUW6HS1187FB3F028,Rokia Traor��,0.580367095,0.359662997
ARHEQ501187FB4F898,Fruko Y Sus Tesos,0.533724477,0.370747684
ARYPWUK1187B98ACED,Emperor,0.742963152,0.453391186
ARM7EDF1187B9B3FA1,Guns N' Roses,0.844085061,0.71366982
ARDPTGD1187B9AD361,Brand X,0.601305751,0.363675677
ARKN6D91187B9B09A2,Speaker,0.693200054,0.321237234
ARALUOY122988FD079,Christos Kedras,0.4301603,0.132329286
AR1ZHYZ1187FB3C717,Faiz Ali Faiz,0.363280571,0.306676093
ARTF2KG1187B98DDD1,Gold City,0.596189938,0.396521303
ARTK5LU1187B9A654C,Michael Gettel,0.510660236,0.333770845
ARLR9U31187B9A71AD,The Stooges,0.732603394,0.497050959
ARR5CEB1187FB5A3FF,Restless Heart,0.632779016,0.447206657
AR6DGPH1187B998587,David Evans,0.445661291,0.248024687
ARRTP2G1187B9AF916,Will Pan,0.516397805,0.359447512
AR87K371187FB5AA8E,Uriah Heep,0.673238691,0.479204558
AR6896B1187B98FADA,Paso Doble,0.460250922,0
ARSBZSV1187B989B86,Stress Assassin,0.422386809,0.319980033
ART1R9I1187B9B3324,Margaret Becker,0.541917737,0.404157671
AR7BODP1187B9B7766,Abracadabra,0.442016128,0.304972745
ARCYJTW11F4C840F74,Orchids,0.486047711,0.380565168
ARJRQL51187FB541AB,Juan Carlos Baglietto,0.540881349,0.386630837
ARF1PSM1187B9B802A,Sugarbomb,0.484311162,0.351841896
ARMPQIE1187FB3D4EB,Bounty Killer,0.693287839,0.393274491
AR7ZI7Z1187B98BF55,Mago de Oz,0.629751605,0.531411752
ARTP2PK1187B98FECA,Quinteto Violado,0.442818538,0.320520135
ARATR0U1187B9B76D0,Dead To Me,0.710531388,0.433728781
ARYYTAY1187B9B5F9D,Paloalto,0.567875031,0.405596195
AR2P71H1187B9B8C00,Kool Savas,0.603382768,0.449423635
AR5OB9M1187FB52F29,Darryl Worley,0.75738997,0.51676403
ARIOTFR1187B98F316,Mykill Miers,0.44418473,0.326555905
ARY1K701187B9A43A9,Joe McBride,0.492440728,0.338946969
ART1R9I1187B9B3324,Margaret Becker,0.541917737,0.404157671
AROYBLU1187B99A255,Jarvis Church,0.439972782,0
ARFLD291187B9966AA,Damita Jo,0.449222152,0.284894061
ARD5K161187B9AC784,Orbital,0.693009204,0.498668875
ARWWDSC1269FCD4D06,Minist����������������������������,0.360054623,0.276445883
ARSKATF1187B98A622,Alain Turban,0.411939008,0
ARRH2S81187B98C8AA,Bongzilla,0.574400789,0.446071584
ARO0R521187B98A2D1,2 Minutos,0.591846287,0.37246298
ARD5K161187B9AC784,Orbital,0.693009204,0.498668875
ARFKYG51187FB4CE41,April Wine,0.656759788,0.4104772
ARYJSY01187B9B7C65,Dolly Parton,0.707332699,0.603876487
ARSSW5A1187FB4B5E5,Estrellas Cubanas,0.337495796,0
AR19GQN1187FB3ACF5,The Bucketheads,0.563845985,0.344540601
ARDHNC31187B9A1898,Al Denson,0.429727829,0.280482187
ARASYMJ1187B9ACAF2,Whitesnake,0.822432829,0.531303319
AROJAG11187B9B71A3,The Chap,0.612657824,0.457611174
ARHOCKY11E2835D7CB,M�������������,0.576053723,0.385878058
AREHK7O1187B9ADDD7,The Cardigans,0.749876367,0.528302262
ARSE5NP1187B9B98AB,Twista,0.889613555,0.593808365
ARMYPSO11F50C49252,Dictators,0.588379458,0.364735612
AR2XI6G1187B9AE7DA,Fat Joe,0.822908534,0.572027854
ARBUOOR1187B997391,Oasis,0.834564098,0.54021645
ARTOCWH11F50C4CE12,The Accursed,0.444836486,0.318726162
ARHT0B11187B993CB3,Eddy Raven,0.464994319,0.344721111
AR3FE581187FB3F90A,Fabolous,0.571681627,0.54000775
ARJJRZ41187FB4C856,Floor,0.522423829,0.41759188
ARVFGPJ1187B9A2477,Michelle & Vickie,0.368404327,0.261816097
AR8K7ET1187B997ABC,Sulk,0.450086448,0.317913282
ARISHTQ1187FB3E6F0,Ben E. King,0.688638654,0.478780074
ARKULSX1187FB45F84,Trafik,0.596845852,0.405352011
ARF3L8J1187B9B7866,Astarte,0.537088297,0.352919184
ARLNSD41187FB4D9A0,Sergio Franchi,0.421960437,0.34563734
AR1N6N61187FB4E25E,Mongo Santamaria,0.540037749,0.360053307
ARYKFVV1187FB3CA6B,The London Pops Orchestra,0.321975099,0.244532205
ARIPLUN1187B99B9F9,The Police,0.790367909,0.615454462
ARZBYDY1187FB46DD7,Cali,0.616884544,0.343844499
AR5M3681187B998D11,Edwin Hawkins,0.418701467,0.144684661
ARZKRD01187FB45FD2,Edith Lefel,0.407455644,0.30004649
ARDNQ0R1187B9BA1EF,Lonnie Johnson,0.558905414,0.404827117
ARM2WL31187B9A3D69,F.l.y.,0.472451234,0.348552353
ARHKW8K1187FB4C9A2,Orbit,0.515312738,0.296905207
AR5FP401187FB523C9,Bob Dylan,0.675384812,0.633339909
AR9HQ6Y1187FB3C2CB,Orlando Pops Orchestra,0.367255011,0.311615545
ARGF5QG1187B9AC84F,Geiom Ft. Marita,0.505099139,0.380917171
ARJIE2Y1187B994AB7,Line Renaud,0.470212296,0.320086927
AREOREU1187B99AACD,Rhian Sheehan,0.558007752,0.414780659
ARGRTPZ1257509D28A,David Saylor,0.395603509,0
ARCVMYS12454A51E6E,The Sun Harbor's Chorus-Documentary Recordings,0.419941275,0.24913723
AR6KK741187B98C9E9,Roy Brown,0.463593719,0.367731935
ARUIO0J1187FB3D7D7,Mest,0.690809096,0.450093382
ARYN8YT1187FB38396,Los Iracundos,0.490193634,0.377472507
ARQIWOW11F4C840FF1,Cumberland Quartet,0.239564976,0
ARXZIHJ1187B9A4ED9,Ray Conniff,0.555765,0.376514231
ARNG61X1187B98C7DF,Five Blind Boys of Alabama,0.54227771,0.424271114
ARQCHDN1187FB4C7C2,Luiz Bonfa,0.549282907,0.347547581
ARRU9GR1187FB43F56,Blind Willie McTell,0.591423659,0.385344914
ARBMHBC11F4C8403A2,Hushabye Baby,0.35342955,0.365514003
AR99OWM11C8A4149FD,Arco Iris,0.401847575,0.315453463
ARUJ5A41187FB3F5F1,U2,0.843526543,0.825639111
ARUJZFJ1187B9B135F,Shania Twain,0.870033797,0.54632612
AR3NPVS1187FB5108F,Les Rythmes Digitales/ Tzant Feat. ODC MC,0.590816514,0.376066361
ARCGJ6U1187FB4D01F,Akon,1,0.826777013
AR1JGQT1187FB56878,Jo-El Sonnier,0.46689796,0.320165416
ARQXJW51187B9AEE27,Since The Flood,0.739435997,0.36187851
ARJ7NR71187FB437B7,Yank Rachell,0.489610125,0
ARQR8Y51187B9B8E9C,La Mancha De Rolando,0.514967583,0.352895442
AR8QHU51187B9A3341,Leo Ku,0.483278657,0.360628716
ARF4V431187FB3AA41,Slim Whitman,0.51644378,0.386669092
ARV38M11187B99424D,Larry Graham & Graham Central Station,0.480282623,0.350657334
AR78WG01187B98E404,Johnny Pacheco/Rolando La Serie,0.542232717,0.341544413
ARVA23V1187B98C54A,Barley Bree,0.282317588,0
ARB1KC91187FB38B13,Carl Smith,0.55143496,0.351717751
ARND48J1187B990A0B,Storyville,0.595254764,0.3487022
ARTE6AQ1187B9B2826,The High Strung,0.59994467,0.396800219
ARGP3GD1187B999801,Tony Martin,0.519939685,0.35021816
ARQC4R31187B9A0D88,Jo Privat,0.391454064,0.32085013
ARL5BEN1187B98E4D9,Jah Cure,0.707204744,0.519636856
AR2G8SU1187FB4A871,James Carter,0.498946148,0.339020747
ARFK98R1187B9B0552,Pursuit Of Happiness,0.508676201,0.377888131
AR8TLVX1187B9B2D7D,Mithotyn,0.548185196,0.361105938
AR25WM21187FB461B3,Francis Lai,0.552719818,0.371711094
ARI4SKQ1187B9B43B0,Beres Hammond,0.68108442,0.453371188
ARDK6QW1187B9B8D85,UK Subs,0.659944919,0.434696913
ARJ1BWM1187B9B117B,Embrace the End,0.58036979,0.420176594
ARID75M1187B9B8341,Steve Green,0.516021359,0.34852689
ARHTV1S1187FB547F8,Marc Perrone,0.456136674,0.285591272
ARDAXCG1187B9942B1,Leonardo Favio,0.546116884,0.39840752
ARHXWB01187B9A205C,Gloria Lasso,0.381232612,0.301570182
ARGDSO91187B9AAB35,Patrick Bruel,0.631151242,0.432754337
AR2XRFQ1187FB417FE,Julie Zenatti,0.626957723,0.434859589
ARZZRK91187B9A5CA5,Delroy Wilson,0.583443024,0.385787615
ARB45GQ1187B98D2B4,DeGarmo & Key,0.421132725,0.318834231
ARVKAWO11F50C47C9A,Pentangle,0.547078569,0.333649141
ARZRCCP11F50C5165F,Los Tres Diamantes,0.433877466,0.3157572
AROCBZZ11E2835D652,Small Facers,0.582238344,0.449052575
ARCF06I1187B995398,K-OS,0.712662163,0.430697046
ARR88SE1187B9B515D,Michael Landau,0.540532156,0.307053527
AR50Z881187B9BA197,Jack Sheldon,0.40724312,0.315617064
ARXP7MQ1187FB3AC5F,Dave Hollister,0.612543004,0.459660463
ARNWZ1N1187B9B71BA,Handsome Boy Modeling School,0.587029626,0.410850787
ARTK5LU1187B9A654C,Michael Gettel,0.510660236,0.333770845
ARVML631187B99E90D,The B-52's,0.681598553,0.537537201
AR9F71I1187FB46CAF,Gordon MacRae,0.412473042,0.306976307
ARHOCKY11E2835D7CB,Maire Brennan,0.576053723,0.385878058
ARK6JC91187B9B4B2D,Babbie Mason,0.381780881,0.305917775
AR02YGA1187B9B8AC4,Bersuit Vergarabat,0.615504103,0.439836359
ARCBYJW1187FB51FD8,Major Lance,0.552021062,0.363930188
AREV0ZO1187B997221,Doyle Bramhall,0.628560156,0.29296817
ARSG7NQ1187FB57482,Fall Out Boy,0.93796475,0.566622888
AR0X3JJ1187FB3A9A7,Hank Locklin,0.635757022,0.379436972
ARO9IJB1187B9939D0,Deckard,0.487851537,0.301196065
ARED2DG1187FB3CB4D,Tantric,0.720808697,0.467133519
ARNFTGS1187B9A465F,Bedwetters,0.666522677,0.414079473
ARVAE6W1187FB3CAF3,The Refreshments,0.565452292,0.352410127
ARNLHY61187FB3A0C0,Organ Donors,0.467235916,0.405498403
ARJA5XT1187B9B89AA,David Tao,0.482006999,0.415897128
ARASYMJ1187B9ACAF2,Whitesnake,0.822432829,0.531303319
AR6LOPL1187FB4DABE,Mirah,0.680941279,0.461369369
AR8WHEJ1187B98CDCA,Dee Clark,0.533650139,0.343508878
ARY1VGA1187FB5A39E,Tom Cochrane,0.590360325,0.371786733
ARUP17W1187B98CAB9,Charlie Byrd / Laurindo Almeida,0.527339183,0.310556083
ARPPTNG11F50C482A3,Mercedes Castro,0.435732004,0.373045954
ARXYQYW122988F2066,Clarisse Lavanant,0.082405923,0
ARBPRDX1187B9B1CA3,The Skabs,0.437746377,0.279664003
AR05NQH1187B98E875,Kassav',0.601395113,0.436730221
ARE8RCR1187B996BF2,BeauSoleil,0.506336378,0.338454576
AR1VCLT1187FB4C8AC,Tum Tum,0.59249498,0.350628947
ARHTRR71187B98F305,Michelle Tumes,0.612912573,0.395999523
ARMBTFC1187FB56343,Korn,0.829135422,0.528709934
ARVVLMQ11F4C8456E4,Knack,0.589190725,0.439438996
AR342K51187B98B571,Olivier Messiaen,0.590804514,0.419100413
ARWR6RK1187FB3AB52,From Autumn To Ashes,0.714268533,0.505453153
AREWQSE1187B9AEC6C,The Jackson Southernaires,0.323008991,0.31143764
ARRJNTE1187FB44E12,Casiotone For The Painfully Alone,0.665322162,0.394217199
ARXWAQQ1187B9AE954,Redman / Hurricane G / Melanie Rutherford,0.743129776,0.493566843
ARF3XJD1187FB38DE0,Cristy Lane,0.420615972,0.33792075
ARPISA41187FB3DE42,Humble Pie,0.633545999,0.40249588
AR20BO61187B9B880E,Patton Oswalt,0.592797346,0.453629718
ARNMHWR11F4C83B384,Kingston Trio,0.512779338,0.295117194
ARQWJ1D1187B990964,Barrio Obrero,0.401020176,0.297320738
ARHAMVP1269FCD2C1C,Supertalented,0.244272112,0
ARSF0K11187B9AF319,James Taylor,0.826513629,0.628228387
ARB1CNO1187FB4CE93,45 Grave,0.596602385,0.399186285
ARRVPI51187B9A1F1B,Roommate,0.519342409,0.330647741
ARBIXZL12086C11573,The Dee Jays,0.337736072,0.197089101
AR2EO6H1187B9A3B92,Brian Tyler,0.675295469,0.44269672
ARRVUWA1187B9A0FE2,Orquesta Aragon,0.508731241,0.332930951
ARBFCK11187FB4C89B,Brian Eno And David Byrne,0.615740353,0.423608913
AR107SB1187B9A79F9,B����,0.373850623,0.148985481
ARS8WH31187B9B8B04,Edu Lobo,0.344062159,0
ARDSWIE1187FB39056,Gang Starr,0.705870924,0.491178954
ARXJSHW1187B9A2A52,Nestor Torres,0.485921286,0.353156297
ARLIIVS1187FB5583B,Philip Glass,0.711380096,0.4662243
ART8F8O1187B9A538D,Herbert Von Karajan,0.668055687,0.464152439
ARN3O411187FB4D859,Stephan Micus,0.561370907,0.365533756
AR8BMEQ1187B9B4214,Pumpkin Buzzard,0.391108885,0.240098406
ARGP7WY1187FB45464,Edmond Leung,0.43331739,0.349886289
AR9ILJF1187B9B80ED,Gabriel Yared,0.611801471,0.399042081
ART8F8O1187B9A538D,Herbert Von Karajan,0.668055687,0.464152439
AREPD8D1187FB3F5BC,Sister Hazel,0.731065756,0.509878708
ARDF8K01187FB37200,Wolfmother,0.79225559,0.566971566
ARRCKE61187B99377F,Janice Robinson,0.449241719,0.367006571
ARWMZYB1187FB480A7,The Aftermath,0.56100395,0.338920345
ARJ7KF01187B98D717,Coldplay,0.865021511,0.916053228
ARWC3XN1187B9A8D82,ZO2,0.595660905,0.345241137
ARXDOUQ11F50C4A239,Wednesday 13's Frankenstein Drag Queens From Planet 13,0.565161778,0.371447106
ARI8ECO119B3403C34,Ed Byrne,0.400952448,0.357817074
ARCP94M1187B9B0F56,Every Time I Die,0.842423318,0.56485575
ARW2U4O1187FB4408B,Andrew W.K.,0.698532477,0.509456001
ARZH3SW1187B98C96E,Onyx,0.636582379,0.421287263
ARJ2PMY1187FB5B563,Burning Spear,0.6742378,0.46527021
ARU35NK1187FB46CFD,Methods Of Mayhem / Scott Kirkland,0.36830814,0.39764783
ARU0HTX1187B98B4C6,Lisa Lynne,0.6051397,0.420937755
ARCVMYS12454A51E6E,The Sun Harbor's Chorus-Documentary Recordings,0.419941275,0.24913723
ARIZODP1187B9AD272,Bryan Ferry,0.69480252,0.561830538
ARAHQDS1187FB55275,Maysa,0.616436885,0.409464909
AROIL3N1187B9A9975,BLEED THE SKY,0.646815253,0.433173023
ARPAH7U1187B9A308F,Fred Locks,0.452697587,0.292906769
ARZ507V1187FB4425E,Ragheb Alama,0.554226467,0.424931835
ARO41T51187FB397AB,Sasha,0.692922731,0.453731586
ARNCOPS1187FB5A086,Dolores Keane,0.519779082,0.348000019
ARGESWU11F4C83BA07,Lauren Wagner & Fred Weldy,0.469535165,0
ARDAE2T1187FB50796,Mr. Sancho,0.595100752,0.345015639
ARBIPSC1187FB522FE,Tony Danza Tap Dance Extravaganza_ The,0.495078214,0.398036107
ARC15471187FB4640C,Hurricane,0.572431139,0.34605822
ARSEUOO1187B999569,Adolph Hofner,0.32902404,0.253660035
AR7JPF81187B988D23,Charlie McCoy,0.370191165,0.285989808
AR1Y37Q1187B9B66D2,Suicide,0.710269167,0.394908897
AREGV3K1187B9AF614,M������������,0.724284927,0.501360613
ARLBNAC1187FB47151,Alex Gopher,0.648692286,0.393369406
ARONPP01187B995FB5,Cockney Rejects,0.608824805,0.428650989
ARC43071187B990240,Wayne Watson,0.545159296,0.351555861
ARG3UX61187B9AC05A,D.O.W.N.,0.741132802,0.542533993
AR5M35O1187B9A0D74,SOL,0.646771414,0
AR32PK91187FB4D6E2,Philip Bailey,0.513264476,0.334072669
ARZEA421187FB5B5BA,Lee Michaels,0.504565762,0.349488482
AREV2491187B9B017E,Mobb Deep,0.772272161,0.500119335
AR23EC41187FB4805D,The American Boychoir,0.409827635,0.291883422
AR7H21J1187FB40C69,Mr. Lif,0.687454095,0.448629112
ARASWKT1187B9923B7,Felix Slatkin/Concert Arts Symphonic Band,0.47161281,0.29169908
ARK0VFZ1187FB4309B,Shirley Caesar,0.579309488,0.370273519
ARK9K3O1187B98F504,Cherrelle,0.477271766,0.347194884
ARWGIOC1187FB4CBEF,Jim Chappell,0.520204911,0.361509802
ARFVYJI1187B9B8E13,Pearl Jam,0.81444811,0.60797181
AR2KSTE1187FB57A36,Petra,0.798158656,0.475393063
ARUWLCL1187FB549B8,Yamandu + Dominguinhos,0.397772876,0.383475745
ARHWVGW1187FB41479,The Paul Butterfield Blues Band,0.555904123,0.395478861
ARVXKTV1187FB44139,Arsonists Get All The Girls,0.725402921,0.454957395
ARMIMHT1187B98F038,Teena Marie,0.621414328,0.443930193
AR8XG9J1187FB418C1,Jerry Butler,0.589259678,0.389589781
ARALUUG1187FB58696,Irma Thomas,0.623823768,0.441106359
ARO41T51187FB397AB,Sasha,0.692922731,0.453731586
ARXR2N11187B99857E,Hot Wire,0.630346809,0.363160202
ARX9YIP1187B98A656,RUN-DMC,0.686988955,0.606630152
ARJQ8WU1187FB37FCD,Patrick Saint-Eloi,0.301867594,0.391222181
ARY53RR1187B9AE485,Avril Lavigne,0.878401542,0.620309821
ARWLV931187B9B0F5A,Evergreen Terrace,0.825192029,0.529165902
AR286CH1187B9B8441,James Ingram,0.565750644,0.461526217
AR0IAWL1187B9A96D0,Danilo Perez / Claus Ogerman,0.331874146,0.277119513
AREPD8D1187FB3F5BC,Sister Hazel,0.731065756,0.509878708
AR323JD1187FB483D0,Solomon,0.629732489,0.341265841
ARJRQL51187FB541AB,Juan Carlos Baglietto,0.540881349,0.386630837
AR6U6C51187B9B6F68,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,0.530287914,0.37757908
ARLSGUY1187B98AEBC,Crabby Appleton,0.416184081,0.285682007
ARBJFXO122C8677DF0,Dave Rave_ Mark McCarron,0.026088737,0
ARINXZA1187FB56902,Remi Nicole,0.599810039,0.41946986
AR8R2KI11C8A415967,Andr�������,0.164853301,0
ARHOSMU1242078130D,All Leather,0.599529186,0.379294935
ARJ7SQ31187B9AF432,Billy Bragg,0.703690572,0.529195922
AR7AOEJ1187FB3D279,Little Milton,0.57942273,0.386441097
ARFT5CP1187FB50263,Junior Jack,0.682355124,0.39364231
ARH861H1187B9B799E,Johnny Cash,0.817256939,0.735208878
AR38I491187B9B2F2D,Lil Boosie,0.872325597,0.535891043
ARTBQTE1187B9B8A0F,Candlebox,0.657566887,0.507625008
ARKC83D1187B9AB367,Mark Lowry,0.493926145,0.319626776
AR9YWMS1187FB43A34,Dinosaur Jr.,0.749796959,0.551552455
ARXB7B21187B98BEF0,Marisela,0.570609658,0.389877126
AR37E341187B989A3E,Wilshire,0.450562133,0.291451821
ARN8NCB1187FB49652,Lionel Rogg,0.320855383,0.29127103
